filename_len,filename_token_count,filename_digit_ratio,filename_word_count,filename_has_date,kw_documents,kw_images,kw_archives,kw_code,kw_media,kw_other,size_bytes,log_size,size_kb,size_mb,size_tiny,size_small,size_medium,size_large,size_huge,ext_group_code,ext_group_doc,ext_group_img,ext_group_arc,ext_group_audio,ext_group_video,ext_group_other,ext_cat_documents,ext_cat_images,ext_cat_archives,ext_cat_code,ext_cat_media,ext_cat_other,ext_mismatch,detected_cat_other,detected_is_text,detected_cat_documents,detected_cat_images,detected_cat_archives,detected_cat_code,detected_cat_media,text_length,text_word_count,text_line_count,text_unique_word_ratio,text_avg_word_len,text_has_content,content_raw,binary_entropy,binary_first_bytes_hash,binary_zero_ratio,binary_printable_ratio,binary_has_content,filename_raw,file_path,file_name,extension,target_class
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,sound_8133,synthetic_data/media/sound_8133.avi,sound_8133.avi,avi,media
16,4,0.5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,video_2020-05-16,synthetic_data/media/video_2020-05-16.webm,video_2020-05-16.webm,webm,media
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,track_4413,synthetic_data/media/track_4413.mp4,track_4413.mp4,mp4,media
20,4,0.4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,recording_2023-05-12,synthetic_data/media/recording_2023-05-12.mp3,recording_2023-05-12.mp3,mp3,media
9,2,0.4444444444444444,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,clip_5203,synthetic_data/media/clip_5203.mp3,clip_5203.mp3,mp3,media
10,3,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,music_p161,synthetic_data/media/music_p161.mov,music_p161.mov,mov,media
9,3,0.3333333333333333,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,song_k225,synthetic_data/media/song_k225.wmv,song_k225.wmv,wmv,media
9,2,0.4444444444444444,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,clip_8465,synthetic_data/media/clip_8465.mkv,clip_8465.mkv,mkv,media
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,sound_9390,synthetic_data/media/sound_9390.wav,sound_9390.wav,wav,media
12,2,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,episode_7273,synthetic_data/media/episode_7273.wav,episode_7273.wav,wav,media
20,4,0.4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,recording_2022-07-15,synthetic_data/media/recording_2022-07-15.flv,recording_2022-07-15.flv,flv,media
16,4,0.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,media_2021-05-11,synthetic_data/media/media_2021-05-11.aac,media_2021-05-11.aac,aac,media
10,2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,episode_74,synthetic_data/media/episode_74.webm,episode_74.webm,webm,media
10,3,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,music_c973,synthetic_data/media/music_c973.ogg,music_c973.ogg,ogg,media
10,3,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,music_f590,synthetic_data/media/music_f590.aac,music_f590.aac,aac,media
9,2,0.4444444444444444,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,clip_1544,synthetic_data/media/clip_1544.flac,clip_1544.flac,flac,media
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,sound_1387,synthetic_data/media/sound_1387.wmv,sound_1387.wmv,wmv,media
9,2,0.4444444444444444,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,clip_6457,synthetic_data/media/clip_6457.mov,clip_6457.mov,mov,media
9,2,0.4444444444444444,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,clip_7916,synthetic_data/media/clip_7916.aac,clip_7916.aac,aac,media
12,2,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,episode_1292,synthetic_data/media/episode_1292.avi,episode_1292.avi,avi,media
16,4,0.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,media_2020-03-25,synthetic_data/media/media_2020-03-25.flac,media_2020-03-25.flac,flac,media
16,4,0.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,media_2020-10-09,synthetic_data/media/media_2020-10-09.wma,media_2020-10-09.wma,wma,media
10,3,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,music_a155,synthetic_data/media/music_a155.wmv,music_a155.wmv,wmv,media
9,2,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,audio_736,synthetic_data/media/audio_736.wma,audio_736.wma,wma,media
9,3,0.3333333333333333,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,song_n229,synthetic_data/media/song_n229.avi,song_n229.avi,avi,media
16,4,0.5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,video_2020-02-02,synthetic_data/media/video_2020-02-02.wmv,video_2020-02-02.wmv,wmv,media
16,4,0.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,media_2019-08-22,synthetic_data/media/media_2019-08-22.flac,media_2019-08-22.flac,flac,media
20,4,0.4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,recording_2019-09-01,synthetic_data/media/recording_2019-09-01.webm,recording_2019-09-01.webm,webm,media
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,track_8813,synthetic_data/media/track_8813.wmv,track_8813.wmv,wmv,media
9,3,0.3333333333333333,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,song_c186,synthetic_data/media/song_c186.flac,song_c186.flac,flac,media
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,sound_4187,synthetic_data/media/sound_4187.webm,sound_4187.webm,webm,media
9,3,0.3333333333333333,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,song_k480,synthetic_data/media/song_k480.wmv,song_k480.wmv,wmv,media
10,3,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,music_q308,synthetic_data/media/music_q308.mov,music_q308.mov,mov,media
9,3,0.3333333333333333,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,song_m173,synthetic_data/media/song_m173.mkv,song_m173.mkv,mkv,media
9,3,0.3333333333333333,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,song_u300,synthetic_data/media/song_u300.aac,song_u300.aac,aac,media
16,4,0.5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,video_2024-01-12,synthetic_data/media/video_2024-01-12.wav,video_2024-01-12.wav,wav,media
16,4,0.5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,video_2021-07-18,synthetic_data/media/video_2021-07-18.mp4,video_2021-07-18.mp4,mp4,media
10,3,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,music_g911,synthetic_data/media/music_g911.mkv,music_g911.mkv,mkv,media
9,3,0.3333333333333333,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,song_z835,synthetic_data/media/song_z835.wma,song_z835.wma,wma,media
16,4,0.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,media_2022-07-05,synthetic_data/media/media_2022-07-05.mov,media_2022-07-05.mov,mov,media
10,3,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,music_q777,synthetic_data/media/music_q777.flac,music_q777.flac,flac,media
12,2,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,episode_4091,synthetic_data/media/episode_4091.flv,episode_4091.flv,flv,media
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,track_3243,synthetic_data/media/track_3243.aac,track_3243.aac,aac,media
20,4,0.4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,recording_2025-06-22,synthetic_data/media/recording_2025-06-22.flac,recording_2025-06-22.flac,flac,media
10,3,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,music_l774,synthetic_data/media/music_l774.wma,music_l774.wma,wma,media
12,2,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,episode_4166,synthetic_data/media/episode_4166.flv,episode_4166.flv,flv,media
8,3,0.25,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,song_a20,synthetic_data/media/song_a20.mov,song_a20.mov,mov,media
16,4,0.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,media_2023-11-28,synthetic_data/media/media_2023-11-28.wma,media_2023-11-28.wma,wma,media
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,sound_1620,synthetic_data/media/sound_1620.mp4,sound_1620.mp4,mp4,media
8,3,0.25,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,song_v19,synthetic_data/media/song_v19.mp3,song_v19.mp3,mp3,media
10,3,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,music_h394,synthetic_data/media/music_h394.mkv,music_h394.mkv,mkv,media
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,audio_6994,synthetic_data/media/audio_6994.mp3,audio_6994.mp3,mp3,media
12,2,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,episode_9201,synthetic_data/media/episode_9201.mp3,episode_9201.mp3,mp3,media
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,track_4861,synthetic_data/media/track_4861.aac,track_4861.aac,aac,media
10,2,0.4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,audio_7504,synthetic_data/media/audio_7504.flac,audio_7504.flac,flac,media
20,4,0.4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,recording_2020-03-04,synthetic_data/media/recording_2020-03-04.ogg,recording_2020-03-04.ogg,ogg,media
9,3,0.3333333333333333,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,song_h991,synthetic_data/media/song_h991.mov,song_h991.mov,mov,media
